Datum;Tabelle
"23.06.2009 12:35:03";"Herkunftsart"
"23.06.2009 12:35:15";"Herkunftsart"
"23.06.2009 12:35:33";"Herkunftsart"
"23.06.2009 12:35:37";"Herkunftsart"
"23.06.2009 12:35:40";"Herkunftsart"
"23.06.2009 12:36:04";"Herkunftsart"
"23.06.2009 12:47:13";"Herkunftsart"
"23.06.2009 12:56:10";"Herkunftsart"
"23.06.2009 13:32:10";"Herkunftsart"
"23.06.2015 12:12:17";"Fachklasse"
"23.06.2015 13:38:00";"ZulJahrgänge"
"23.06.2020 18:14:57";"Fachklasse"
"23.08.2016 08:45:38";"Fachklasse"
"23.08.2017 13:57:13";"Fachklasse"
"23.09.2010 16:04:41";"Fachklasse"
"23.09.2014 15:22:49";"Organisationsform"
"23.09.2016 12:45:04";"Fachklasse"
"23.10.2017 13:59:14";"Fachklasse"
"24.01.2013 09:49:48";"Fachklasse"
"24.01.2017 14:41:53";"ZulKuArt"
"24.01.2017 16:32:56";"ZulJahrgänge_Kurzbez"
"24.01.2017 16:34:41";"ZulJahrgänge"
"24.02.2014 07:42:41";"Fachklasse"
"24.02.2014 15:52:20";"ZulKuArt"
"24.02.2015 12:24:49";"Fachklasse"
"24.03.2015 13:59:49";"Herkunftsart"
"24.03.2015 14:30:09";"ZulKuArt"
"24.03.2015 14:37:35";"Organisationsform"
"24.03.2015 14:55:41";"ZulJahrgänge"
"24.03.2016 11:45:24";"Herkunftsart"
"24.03.2016 16:06:46";"Fachklasse"
"24.04.2009 06:50:29";"ZulJahrgänge_Kurzbez"
"24.04.2009 06:50:46";"ZulJahrgänge_Kurzbez"
"24.04.2009 06:51:05";"ZulJahrgänge_Kurzbez"
"24.04.2009 06:52:09";"ZulJahrgänge_Kurzbez"
"24.04.2009 06:52:41";"ZulJahrgänge_Kurzbez"
"24.04.2009 06:53:32";"ZulJahrgänge_Kurzbez"
"24.04.2009 06:53:49";"ZulJahrgänge_Kurzbez"
"24.04.2009 06:54:03";"ZulJahrgänge_Kurzbez"
"24.04.2009 06:54:25";"ZulJahrgänge_Kurzbez"
"24.04.2009 06:54:43";"ZulJahrgänge_Kurzbez"
"24.04.2009 06:54:56";"ZulJahrgänge_Kurzbez"
"24.04.2009 06:54:56";"ZulJahrgänge_Kurzbez"
"24.04.2009 06:55:05";"ZulJahrgänge_Kurzbez"
"24.04.2009 06:55:16";"ZulJahrgänge_Kurzbez"
"24.04.2009 06:56:43";"ZulJahrgänge_Kurzbez"
"24.04.2009 06:56:43";"ZulJahrgänge_Kurzbez"
"24.04.2009 06:56:50";"ZulJahrgänge_Kurzbez"
"24.04.2009 06:56:54";"ZulJahrgänge_Kurzbez"
"24.04.2009 06:58:58";"ZulJahrgänge_Kurzbez"
"24.04.2009 07:00:36";"ZulJahrgänge_Kurzbez"
"24.04.2009 07:00:48";"ZulJahrgänge_Kurzbez"
"24.04.2013 13:33:51";"Förderschwerpunkt"
"24.04.2017 12:57:33";"ZulFächer"
"24.04.2018 08:58:35";"Abgangsart"
"24.04.2019 13:31:28";"Gliederung"
"24.04.2019 15:09:47";"ZulKuArt"
"24.05.2012 15:22:25";"Fachklasse"
"24.06.2009 07:47:51";"Herkunftsart"
"24.06.2009 08:01:16";"Herkunftsart"
"24.06.2009 08:01:53";"Herkunftsart"
"24.06.2009 08:02:01";"Herkunftsart"
"24.06.2009 08:02:04";"Herkunftsart"
"24.06.2009 08:02:09";"Herkunftsart"
"24.06.2009 08:02:13";"Herkunftsart"
"24.06.2009 08:02:17";"Herkunftsart"
"24.06.2009 08:02:26";"Herkunftsart"
"24.06.2010 11:46:19";"ZulJahrgänge"
"24.06.2010 16:07:23";"ZulJahrgänge_Kurzbez"
"24.06.2011 11:48:56";"Förderschwerpunkt"
"24.06.2011 13:01:51";"ZulJahrgänge"
"24.06.2011 13:18:04";"ZulKuArt"
"24.06.2014 14:20:52";"ZulFächer"
"24.06.2016 15:14:01";"Abgangsart"
"24.06.2020 16:57:17";"LehrerMehrleistung"
"24.06.2020 16:58:46";"LehrerMinderleistung"
"24.07.2017 08:34:38";"Abgangsart"
"24.08.2015 11:47:29";"LehrerLehrbefaehigung"
"24.08.2015 15:03:53";"Fachklasse"
"24.08.2018 15:56:51";"Fachklasse"
"24.09.2012 12:26:08";"Fachklasse"
"24.10.2012 13:32:00";"Fachklasse"
"25.01.2013 11:06:08";"Fachklasse"
"25.01.2017 08:12:25";"ZulKuArt"
"25.01.2017 11:29:22";"ZulJahrgänge_Kurzbez"
"25.01.2017 13:40:16";"ZulFächer"
"25.02.2013 07:20:52";"Fachklasse"
"25.02.2014 09:19:16";"Herkunftsschulform"
"25.02.2015 12:44:14";"Gliederung"
"25.03.2015 13:58:02";"Abgangsart"
"25.04.2019 15:56:31";"Fachklasse"
"25.05.2010 09:16:09";"Fachklasse"
"25.05.2011 15:30:22";"Gliederung"
"25.05.2011 16:19:15";"Fachklasse"
"25.05.2018 10:48:46";"Fachklasse"
"25.06.2009 10:02:25";"Herkunftsart"
"25.06.2009 10:02:31";"Herkunftsart"
"25.06.2009 10:02:46";"Herkunftsart"
"25.06.2009 10:03:51";"Herkunftsart"
"25.06.2009 10:04:27";"Herkunftsart"
"25.06.2009 10:05:30";"Herkunftsart"
"25.06.2009 10:21:17";"Herkunftsart"
"25.06.2009 10:21:47";"Herkunftsart"
"25.06.2009 10:22:07";"Herkunftsart"
"25.06.2009 10:24:27";"Herkunftsart"
"25.06.2009 10:34:00";"Herkunftsart"
"25.06.2009 11:27:48";"Herkunftsart"
"25.06.2009 11:28:05";"Herkunftsart"
"25.06.2009 14:25:51";"Herkunftsart"
"25.06.2009 15:00:47";"Abgangsart"
"25.06.2009 15:00:58";"Abgangsart"
"25.06.2009 15:02:55";"Einschulungsart"
"25.06.2009 15:18:03";"Einschulungsart"
"25.06.2009 15:19:07";"Einschulungsart"
"25.06.2009 15:19:12";"Abgangsart"
"25.06.2009 15:19:37";"Einschulungsart"
"25.06.2009 15:20:47";"Einschulungsart"
"25.06.2009 15:22:06";"Einschulungsart"
"25.06.2010 12:16:08";"Gliederung"
"25.06.2012 06:23:54";"ZulKuArt"
"25.06.2012 13:58:25";"Herkunftsart"
"25.06.2012 16:55:14";"Gliederung"
"25.07.2011 09:56:50";"ZulFächer"
"25.07.2011 12:13:24";"Herkunftsart"
"25.07.2011 13:04:34";"Bilingual"
"25.08.2015 15:11:15";"Fachklasse"
"25.08.2020 16:10:39";"Fachklasse"
"25.09.2012 08:03:07";"Fachklasse"
"25.11.2015 11:00:24";"Fachklasse"
"26.01.2009 15:34:42";"ZulKuArt"
"26.01.2009 15:34:45";"ZulKuArt"
"26.01.2009 15:34:49";"ZulKuArt"
"26.01.2009 15:34:55";"ZulKuArt"
"26.01.2009 15:35:00";"ZulKuArt"
"26.01.2016 12:38:08";"Herkunftsschulform"
"26.01.2016 14:27:13";"Herkunftsart"
"26.01.2016 15:20:13";"Gliederung"
"26.01.2016 17:19:51";"Abgangsart"
"26.01.2018 14:44:35";"Fachklasse"
"26.02.2014 14:06:02";"ZulKuArt"
"26.02.2018 15:43:08";"ZulFächer"
"26.03.2013 09:07:17";"AllgMerkmale"
"26.03.2015 08:01:18";"Fachklasse"
"26.03.2019 14:55:59";"LehrerAnrechnung"
"26.03.2020 10:06:32";"ZulFächer"
"26.03.2020 11:36:08";"ZulKuArt"
"26.04.2013 08:51:24";"Fachklasse"
"26.04.2016 13:41:27";"ZulJahrgänge_Kurzbez"
"26.04.2016 13:43:24";"ZulJahrgänge"
"26.04.2019 10:06:04";"Fachklasse"
"26.04.2019 10:30:35";"Gliederung"
"26.05.2009 11:16:13";"Fachklasse"
"26.05.2009 11:17:29";"Fachklasse"
"26.05.2009 11:18:12";"Fachklasse"
"26.05.2009 11:18:15";"Fachklasse"
"26.05.2009 11:18:16";"Fachklasse"
"26.05.2009 11:18:17";"Fachklasse"
"26.05.2009 11:19:35";"Fachklasse"
"26.05.2009 11:21:00";"Fachklasse"
"26.05.2009 11:22:09";"Fachklasse"
"26.05.2009 11:22:20";"Fachklasse"
"26.05.2009 11:22:31";"Fachklasse"
"26.05.2009 11:23:21";"Fachklasse"
"26.05.2009 11:24:08";"Fachklasse"
"26.05.2009 11:26:06";"Fachklasse"
"26.05.2009 11:26:19";"Fachklasse"
"26.05.2009 11:26:21";"Fachklasse"
"26.05.2009 11:26:24";"Fachklasse"
"26.05.2009 11:26:29";"Fachklasse"
"26.05.2009 11:26:47";"Fachklasse"
"26.05.2009 11:28:03";"Fachklasse"
"26.05.2009 11:28:08";"Fachklasse"
"26.05.2009 11:28:12";"Fachklasse"
"26.05.2009 11:28:33";"Fachklasse"
"26.05.2009 11:28:39";"Fachklasse"
"26.05.2009 11:28:46";"Fachklasse"
"26.05.2009 11:28:51";"Fachklasse"
"26.05.2009 11:28:56";"Fachklasse"
"26.05.2009 11:31:38";"Fachklasse"
"26.05.2009 11:32:58";"Fachklasse"
"26.05.2011 15:53:26";"Fachklasse"
"26.07.2011 12:54:40";"ZulFächer"
"26.08.2014 09:25:16";"Fachklasse"
"26.09.2016 13:48:51";"Fachklasse"
"26.09.2017 15:19:19";"Fachklasse"
"26.09.2018 11:18:16";"Fachklasse"
"26.10.2018 14:47:28";"Fachklasse"
"26.11.2013 15:40:00";"Fachklasse"
"26.11.2015 14:39:51";"Fachklasse"
"27.01.2009 09:24:42";"Fachklasse"
"27.01.2009 09:24:54";"Fachklasse"
"27.01.2015 08:13:10";"Herkunftsschulform"
"27.01.2015 11:39:05";"ZulJahrgänge_Kurzbez"
"27.01.2016 17:21:31";"Abgangsart"
"27.01.2017 16:51:31";"Abgangsart"
"27.01.2021 09:30:17";"SVWS_ZulaessigeJahrgaenge"
"27.01.2021 16:05:27";"Fachklasse"
"27.02.2012 11:52:14";"ZulJahrgänge_Kurzbez"
"27.02.2015 11:52:07";"ZulJahrgänge"
"27.02.2015 13:39:48";"Nationalitäten"
"27.02.2015 13:43:48";"Abgangsart"
"27.02.2015 13:56:11";"LehrerLehrbefaehigung"
"27.03.2012 09:07:05";"Abgangsart"
"27.03.2012 13:42:43";"Fachklasse"
"27.03.2015 08:30:03";"ZulKuArt"
"27.03.2015 11:23:21";"Herkunftsart"
"27.04.2009 09:27:26";"Abgangsart"
"27.04.2009 09:27:43";"Abgangsart"
"27.04.2009 09:34:29";"Bereiche_BK"
"27.04.2016 15:41:40";"Abgangsart"
"27.04.2017 14:06:48";"Gliederung"
"27.04.2017 17:11:36";"Fachklasse"
"27.04.2018 14:28:07";"Fachklasse"
"27.04.2018 14:54:16";"Gliederung"
"27.04.2020 13:39:27";"Herkunftsart"
"27.04.2020 15:29:44";"ZulFächer"
"27.04.2020 17:46:42";"ZulKuArt"
"27.04.2022 09:15:23";"ZulFächer"
"27.05.2009 12:16:33";"Gliederung"
"27.05.2009 12:17:00";"Gliederung"
"27.05.2010 10:07:48";"ZulJahrgänge_Kurzbez"
"27.05.2010 10:42:19";"ZulJahrgänge"
"27.05.2013 10:20:26";"ZulFächer"
"27.05.2014 08:54:29";"ZulKuArt"
"27.05.2014 10:16:44";"ZulFächer"
"27.05.2015 07:45:17";"Fachklasse"
"27.05.2019 15:26:46";"ZulKuArt"
"27.05.2019 15:32:05";"LehrerAnrechnung"
"27.06.2011 09:47:18";"Förderschwerpunkt"
"27.06.2011 15:02:34";"Gliederung"
"27.07.2010 10:49:07";"Gliederung"
"27.07.2011 12:40:50";"LehrerLehramt"
"27.07.2011 12:50:03";"LehrerAnrechnung"
"27.07.2011 12:51:43";"LehrerLehrbefaehigung"
"27.07.2011 14:24:25";"ZulFächer"
"27.07.2016 12:56:51";"Fachklasse"
"27.07.2017 16:31:46";"Abgangsart"
"27.07.2022 15:15:26";"ZulFächer"
"27.08.2009 08:57:25";"Abgangsart"
"27.08.2009 08:58:12";"Abgangsart"
"27.08.2009 09:11:47";"Abgangsart"
"27.08.2009 09:11:49";"Abgangsart"
"27.08.2009 09:11:52";"Abgangsart"
"27.08.2014 12:46:59";"Fachklasse"
"27.08.2018 10:35:12";"Fachklasse"
"27.08.2020 16:11:13";"Fachklasse"
"27.10.2009 12:41:30";"Herkunftsschulform"
"27.10.2016 10:20:12";"Fachklasse"
"27.11.2012 14:30:21";"Fachklasse"
"28.01.2009 10:35:37";"Fachklasse"
"28.01.2009 10:41:10";"Fachklasse"
"28.01.2009 10:45:15";"Fachklasse"
"28.01.2009 10:45:36";"Fachklasse"
"28.01.2009 10:49:43";"Fachklasse"
"28.01.2009 10:52:56";"Fachklasse"
"28.01.2009 12:16:52";"Fachklasse"
"28.01.2013 10:37:36";"Fachklasse"
"28.01.2014 09:24:37";"ZulKuArt"
"28.01.2014 09:41:02";"Fachklasse"
"28.01.2015 15:26:08";"ZulKuArt"
"28.01.2016 11:04:49";"Abgangsart"
"28.01.2016 11:54:15";"Gliederung"
"28.01.2020 14:36:59";"Geschlecht"
"28.02.2019 10:32:27";"ZulFächer"
"28.03.2012 08:43:35";"ZulFächer"
"28.03.2012 13:00:59";"Fachklasse"
"28.03.2017 08:13:00";"Gliederung"
"28.03.2017 13:31:09";"Fachklasse"
"28.03.2022 10:20:15";"ZulKuArt"
"28.03.2022 10:21:07";"Organisationsform"
"28.04.2009 13:53:35";"ZulQualifikation"
"28.04.2009 16:18:06";"ZulQualifikation"
"28.04.2014 16:01:09";"Herkunftsschulform"
"28.04.2016 12:50:03";"Abgangsart"
"28.04.2017 10:07:02";"Fachklasse"
"28.04.2020 17:00:58";"ZulKuArt"
"28.04.2022 11:06:12";"ZulKuArt"
"28.05.2009 09:07:56";"AndereGrundschulen"
"28.05.2009 09:08:01";"AndereGrundschulen"
"28.05.2009 09:08:06";"AndereGrundschulen"
"28.05.2014 10:23:03";"Abgangsart"
"28.05.2014 14:21:17";"ZulFächer"
"28.05.2014 15:30:02";"ZulKuArt"
"28.05.2019 08:36:25";"ZulKuArt"
"28.05.2020 09:56:03";"Herkunftsschulform"
"28.05.2020 13:36:13";"Fachklasse"
"28.06.2011 15:30:11";"Fachklasse"
"28.06.2012 08:33:36";"ZulJahrgänge_Kurzbez"
"28.07.2011 09:08:50";"ZulJahrgänge"
"28.07.2017 07:16:05";"Abgangsart"
"28.08.2014 09:00:10";"Fachklasse"
"28.09.2009 10:34:44";"ZulKuArt"
"28.09.2009 10:35:27";"ZulKuArt"
"28.09.2009 10:39:28";"ZulJahrgänge_Kurzbez"
"28.09.2009 10:39:54";"ZulJahrgänge_Kurzbez"
"28.09.2009 10:40:20";"ZulJahrgänge_Kurzbez"
"28.09.2009 10:44:23";"ZulFächer"
"28.09.2009 10:45:25";"ZulFächer"
"28.09.2009 10:45:49";"ZulFächer"
"28.09.2009 10:46:21";"ZulFächer"
"28.09.2009 10:46:44";"ZulFächer"
"28.09.2009 10:47:04";"ZulFächer"
"28.09.2009 10:47:29";"ZulFächer"
"28.09.2009 10:47:50";"ZulFächer"
"28.09.2009 10:48:10";"ZulFächer"
"28.09.2009 10:48:42";"ZulFächer"
"28.09.2009 10:49:01";"ZulFächer"
"28.09.2009 10:49:29";"ZulFächer"
"28.09.2009 10:49:51";"ZulFächer"
"28.09.2009 10:50:15";"ZulFächer"
"28.09.2009 10:50:30";"ZulFächer"
"28.09.2009 10:50:52";"ZulFächer"
"28.09.2009 10:51:08";"ZulFächer"
"28.09.2009 10:51:32";"ZulFächer"
"28.09.2009 10:51:53";"ZulFächer"
"28.09.2009 10:52:16";"ZulFächer"
"28.09.2009 10:53:04";"ZulFächer"
"28.09.2009 10:53:20";"ZulFächer"
"28.09.2009 10:53:41";"ZulFächer"
"28.09.2009 10:54:05";"ZulFächer"
"28.09.2009 10:54:24";"ZulFächer"
"28.09.2009 10:54:44";"ZulFächer"
"28.09.2009 10:54:59";"ZulFächer"
"28.09.2009 10:55:20";"ZulFächer"
"28.09.2009 10:55:39";"ZulFächer"
"28.09.2009 10:56:06";"ZulFächer"
"28.09.2009 10:56:20";"ZulFächer"
"28.09.2009 10:56:40";"ZulFächer"
"28.09.2009 10:56:57";"ZulFächer"
"28.09.2009 10:57:07";"ZulFächer"
"28.09.2009 13:16:28";"ZulJahrgänge_Kurzbez"
"28.09.2009 13:16:55";"ZulJahrgänge_Kurzbez"
"28.09.2009 13:19:48";"ZulJahrgänge_Kurzbez"
"28.09.2009 13:19:57";"ZulJahrgänge_Kurzbez"
"28.09.2009 13:20:04";"ZulJahrgänge_Kurzbez"
"28.09.2009 13:20:36";"ZulJahrgänge_Kurzbez"
"28.09.2009 13:20:41";"ZulJahrgänge_Kurzbez"
"28.09.2009 13:23:37";"ZulFächer"
"28.09.2009 13:24:45";"ZulFächer"
"28.09.2009 13:27:16";"ZulFächer"
"28.09.2009 13:27:57";"ZulFächer"
"28.09.2009 13:29:39";"ZulFächer"
"28.09.2009 13:29:59";"ZulFächer"
"28.09.2009 13:30:17";"ZulFächer"
"28.09.2009 13:32:39";"ZulFächer"
"28.09.2009 13:32:45";"ZulFächer"
"28.09.2009 13:32:52";"ZulFächer"
"28.09.2009 13:33:22";"ZulFächer"
"28.09.2009 13:33:45";"ZulFächer"
"28.09.2009 13:34:00";"ZulFächer"
"28.09.2009 13:34:19";"ZulFächer"
"28.09.2009 13:34:45";"ZulFächer"
"28.09.2009 13:35:17";"ZulFächer"
"28.09.2009 13:35:45";"ZulFächer"
"28.09.2009 13:35:54";"ZulFächer"
"28.09.2009 13:36:13";"ZulFächer"
"28.09.2009 13:36:39";"ZulFächer"
"28.09.2009 13:37:24";"ZulFächer"
"28.09.2009 13:37:43";"ZulFächer"
"28.09.2009 13:38:01";"ZulFächer"
"28.09.2009 13:38:20";"ZulFächer"
"28.09.2009 13:38:41";"ZulFächer"
"28.09.2009 13:39:17";"ZulFächer"
"28.09.2009 13:39:51";"ZulFächer"
"28.09.2009 13:41:01";"ZulFächer"
"28.09.2009 13:41:29";"ZulFächer"
"28.11.2012 14:56:51";"Fachklasse"
"29.01.2009 08:41:51";"Fachklasse"
"29.01.2009 08:42:09";"Fachklasse"
"29.01.2009 08:52:37";"Gliederung"
"29.01.2013 11:05:01";"Abgangsart"
"29.01.2014 15:16:34";"Fachklasse"
"29.01.2016 13:15:29";"AllgMerkmale"
"29.01.2016 17:04:15";"Fachklasse"
"29.02.2016 17:24:17";"Abgangsart"
"29.03.2016 12:21:54";"Fachklasse"
"29.03.2017 08:58:20";"Fachklasse"
"29.03.2022 12:39:52";"Gliederung"
"29.04.2016 14:06:14";"ZulJahrgänge"
"29.04.2019 09:53:42";"Gliederung"
"29.04.2020 13:16:10";"Fachklasse"
"29.04.2020 13:51:01";"Gliederung"
"29.04.2020 14:01:14";"Herkunftsschulform"
"29.04.2021 12:55:34";"Gliederung"
"29.04.2022 10:06:00";"Gliederung"
"29.05.2009 10:37:33";"ZulKuArt"
"29.05.2009 10:38:55";"ZulKuArt"
"29.05.2009 10:39:40";"ZulKuArt"
"29.05.2009 10:39:53";"ZulKuArt"
"29.05.2009 10:40:12";"ZulKuArt"
"29.05.2009 10:40:41";"ZulKuArt"
"29.05.2009 10:40:58";"ZulKuArt"
"29.05.2009 10:41:16";"ZulKuArt"
"29.05.2009 10:42:03";"ZulKuArt"
"29.05.2009 10:42:27";"ZulKuArt"
"29.05.2009 10:42:37";"ZulKuArt"
"29.05.2009 10:47:46";"ZulKuArt"
"29.05.2009 10:48:05";"ZulKuArt"
"29.05.2009 10:48:34";"ZulKuArt"
"29.05.2009 10:49:05";"ZulKuArt"
"29.05.2017 15:44:41";"ZulKuArt"
"29.06.2009 10:50:37";"Abgangsart"
"29.06.2009 10:53:15";"Abgangsart"
"29.06.2009 10:53:15";"Abgangsart"
"29.06.2009 10:53:15";"Abgangsart"
"29.06.2009 10:53:15";"Abgangsart"
"29.06.2009 10:53:15";"Abgangsart"
"29.06.2009 10:53:15";"Abgangsart"
"29.06.2009 10:53:23";"Abgangsart"
"29.06.2009 10:53:25";"Abgangsart"
"29.06.2009 10:53:27";"Abgangsart"
"29.06.2009 10:53:29";"Abgangsart"
"29.06.2009 10:53:31";"Abgangsart"
"29.06.2009 10:53:55";"Abgangsart"
"29.06.2009 10:54:10";"Abgangsart"
"29.06.2010 13:39:29";"Herkunftsart"
"29.06.2011 10:01:01";"Fachklasse"
"29.06.2011 14:34:33";"Gliederung"
"29.06.2012 15:44:39";"ZulFächer"
"29.06.2012 16:02:06";"AndereGrundschulen"
"29.06.2020 10:02:19";"Gliederung"
"29.06.2020 12:51:25";"Fachklasse"
"29.07.2010 10:54:38";"LehrerAnrechnung"
"29.07.2010 12:05:15";"LehrerFachrichtung"
"29.07.2010 14:25:31";"LehrerLehrbefaehigung"
"29.07.2010 14:27:10";"LehrerMehrleistung"
"29.07.2010 14:32:19";"LehrerMinderleistung"
"29.10.2008 11:49:57";"Nationalitäten"
"30.01.2012 17:57:12";"Fachklasse"
"30.01.2014 11:42:46";"ZulKuArt"
"30.01.2020 11:05:57";"ZulKuArt"
"30.03.2022 11:08:25";"LehrerAnrechnung"
"30.03.2022 15:12:50";"Herkunftsart"
"30.04.2009 13:26:50";"ZulJahrgänge"
"30.04.2009 13:26:54";"ZulJahrgänge"
"30.04.2009 13:27:06";"ZulJahrgänge"
"30.04.2009 15:22:21";"ZulJahrgänge"
"30.04.2009 15:22:48";"ZulJahrgänge"
"30.04.2009 15:23:11";"ZulJahrgänge"
"30.04.2009 15:23:33";"ZulJahrgänge"
"30.04.2013 11:57:41";"Gliederung"
"30.04.2014 14:18:05";"Abgangsart"
"30.04.2019 09:44:59";"Gliederung"
"30.04.2020 15:14:33";"Fachklasse"
"30.05.2011 15:41:07";"Fachklasse"
"30.05.2012 10:02:56";"Abgangsart"
"30.05.2012 14:59:33";"ZulFächer"
"30.05.2012 15:50:28";"ZulKuArt"
"30.05.2017 12:44:02";"ZulKuArt"
"30.05.2018 09:53:13";"Fachklasse"
"30.06.2010 10:14:24";"Herkunftsart"
"30.06.2011 10:29:37";"Fachklasse"
"30.06.2011 12:59:40";"Förderschwerpunkt"
"30.06.2011 13:30:54";"Gliederung"
"30.06.2011 15:17:46";"Herkunftsschulform"
"30.06.2011 15:52:35";"Herkunftsart"
"30.08.2018 10:40:22";"Fachklasse"
"30.09.2016 16:24:47";"Fachklasse"
"30.11.2016 14:20:59";"ZulKuArt"
"30.11.2016 17:09:42";"Fachklasse"
"31.03.2009 15:24:15";"ZulKuArt"
"31.03.2009 15:24:42";"ZulKuArt"
"31.03.2009 15:25:06";"ZulKuArt"
"31.03.2009 15:25:11";"ZulKuArt"
"31.03.2009 15:25:19";"ZulKuArt"
"31.03.2009 15:28:17";"ZulKuArt"
"31.03.2009 15:31:32";"Herkunftsart"
"31.03.2009 15:31:46";"Herkunftsart"
"31.03.2009 15:32:40";"Herkunftsart"
"31.03.2015 15:22:17";"ZulJahrgänge"
"31.03.2015 15:23:05";"ZulJahrgänge_Kurzbez"
"31.03.2016 11:25:15";"Fachklasse"
"31.03.2017 09:07:52";"Fachklasse"
"31.03.2017 11:04:44";"Abgangsart"
"31.03.2020 12:45:11";"ZulKuArt"
"31.03.2022 12:24:21";"Herkunftsschulform"
"31.03.2022 13:45:29";"LehrerLehramt"
"31.03.2022 13:50:35";"LehrerLehrbefaehigung"
"31.03.2022 14:40:36";"LehrerAnrechnung"
"31.03.2022 16:13:29";"ZulFächer"
"31.03.2022 17:17:53";"ZulJahrgänge_Kurzbez"
"31.05.2012 10:34:40";"Förderschwerpunkt"
"31.05.2012 12:57:57";"ZulKuArt"
"31.05.2012 14:11:13";"ZulJahrgänge_Kurzbez"
"31.07.2019 15:01:59";"Gliederung"
"31.07.2019 15:20:11";"Herkunftsschulform"
"31.08.2018 08:55:29";"LehrerMinderleistung"
"31.10.2019 13:56:53";"Fachklasse"
